"BEFRAGUNG_TYP_ID","FGR_NRWBUND_LTXT","ABSCHLUSS_DTXT","GESCHLECHT_LTXT","FACHSEMESTER","KOEPFE","KOEPFE_RUECKLAUF"
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,1
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
"EB","Ingenieurwissenschaften","Bachelor 1-Fach","männlich","",1,0
